STUID,DOB,GENDER,ETHNICITYID,ETHNICITY,CITYID,CITY,DISTRICTID,DISTRICT,FEEDERID,FEEDER,PROGRAMSTART,CODE,PROGRAM,DEGREEID,DEGREE,PROGRAMSTATUS,GRADDATE,PROGRAMEND,BREAK,ENROLLEDSEMESTER,SEMESTERCREDITSATTEMPTED,SEMESTERCREDITSEARNED,SEMESTERPOINTS,SEMESTERGPA,COURSECODE,COURSETITLE,COURSEGRADE,COURSECREDITS,COURSEPOINTS,COURSEGPA,COMMENTS,CGPA
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-1,3.00,3.00,7.50,3.35,CMPS2131,DATA STRUCTURES,C+,3.00,7.50,2.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-1,3.00,3.00,10.50,3.35,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,10.50,3.63,CMPS3131,ADVANCED GUI PROGRAMMING,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2018-1,12.00,12.00,48.00,4.00,CMPS4992,PROFESSIONAL PRACTICE,A,12.00,48.00,4.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-2,1.00,1.00,4.00,3.77,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-2,3.00,3.00,11.25,3.77,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-2,3.00,3.00,10.50,3.13,CMPS1212,BASIC PC REPAIR,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-2,3.00,3.00,7.50,3.13,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C+,3.00,7.50,2.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,11.25,3.63,CMPS3111,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,11.25,3.63,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,10.50,3.63,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,10.50,3.63,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-1,3.00,3.00,12.00,3.67,MGMT1014,FUNDAMENTALS OF MANAGEMENT,A,3.00,12.00,4.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-2,3.00,3.00,10.50,3.77,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-2,3.00,3.00,12.00,3.75,CMPS3252,ALGORITHMS,A,3.00,12.00,4.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-2,3.00,3.00,10.50,3.75,CMPS3272,SYSTEMS ENGINEERING,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-1,3.00,3.00,11.25,3.67,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-1,3.00,3.00,9.00,3.67,HIST1014,INTRODUCTION TO BELIZEAN HISTORY,B,3.00,9.00,3.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-2,3.00,3.00,11.25,3.77,MATH1302,CALCULUS I,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2017-1,3.00,3.00,11.25,3.63,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-1,3.00,3.00,10.50,3.67,CMPS1134,FUNDAMENTALS OF COMPUTING,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2015-2,3.00,3.00,11.25,3.77,PHYS1015,GENERAL PHYSICS I,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-1,3.00,3.00,10.50,3.35,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-1,3.00,3.00,11.25,3.35,MATH2201,CALCULUS II,A-,3.00,11.25,3.75,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-2,3.00,3.00,9.00,3.13,CMPS2212,GUI PROGRAMMING,B,3.00,9.00,3.00,,3.61
6338,10/09/1996,F,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,10/12/2018,-,2016-2,3.00,3.00,10.50,3.13,MATH3251,CALCULUS III,B+,3.00,10.50,3.50,,3.61
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,0.00,1.20,MATH1151,ALGEBRA,F,3.00,0.00,0.00,,1.20
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,7.50,1.20,CMPS2151,WEB DEVELOPMENT,C+,3.00,7.50,2.50,,1.20
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,0.00,1.20,CMPS1131,PROGRAMMING I,F,3.00,0.00,0.00,,1.20
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,0.00,0.00,1.20,CMPS2131,DATA STRUCTURES,W,3.00,0.00,0.00,,1.20
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,10.50,1.20,CMPS2191,NETWORKING 1,B+,3.00,10.50,3.50,,1.20
6368,10/11/1992,M,9,East Indian,"52,673",STANN CREEK,38,STANN CREEK,156,STANN CREEK ECUMENICAL JR. COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2016-1,3.00,3.00,0.00,1.20,MATH1201,TRIGONOMETRY,F,3.00,0.00,0.00,,1.20
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,10.50,3.46,CMPS1134,FUNDAMENTALS OF COMPUTING,B+,3.00,10.50,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,12.00,3.46,ENGL2105,COMMUNICATION SKILLS,A,3.00,12.00,4.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,9.00,3.46,SOCL1014,INTRODUCTION TO SOCIOLOGY,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-2,3.00,3.00,6.00,2.85,CMPS1232,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,0.00,0.00,3.44,CMPS2111,SYSTEMS ANALYSIS,WF,3.00,0.00,0.00,REPEAT,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-2,3.00,3.00,7.50,2.33,CMPS2212,GUI PROGRAMMING,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-2,3.00,3.00,6.00,2.33,MATH3251,CALCULUS III,C,3.00,6.00,2.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,9.00,2.75,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,9.00,3.46,CMPS1131,PROGRAMMING I,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,3.00,9.00,3.44,CMPS2131,DATA STRUCTURES,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-2,3.00,3.00,7.50,2.33,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-1,3.00,3.00,7.50,2.63,CMPS3151,TELECOMMUNICATION,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-2,3.00,3.00,6.00,3.29,CMPS4131,SOFTWARE ENGINEERING,C,3.00,6.00,2.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-2,3.00,3.00,9.00,2.85,MATH1302,CALCULUS I,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,6.00,2.75,CMPS1171,INTRODUCTION TO DATABASES,C,3.00,6.00,2.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,9.00,2.75,CMPS4252,DIGITAL LOGIC AND DESIGN,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-1,3.00,3.00,6.00,3.25,CMPS3141,HUMAN COMPUTER INTERFACE,C,3.00,6.00,2.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-1,3.00,3.00,11.25,3.25,CMPS4232,SYSTEMS ADMINISTRATION,A-,3.00,11.25,3.75,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-2,12.00,12.00,42.00,3.29,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-2,3.00,3.00,7.50,2.85,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-1,3.00,3.00,7.50,2.63,CMPS2111,SYSTEMS ANALYSIS,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-1,3.00,3.00,9.00,2.63,CMPS3111,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-1,3.00,3.00,7.50,2.63,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-2,3.00,3.00,7.50,2.67,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,9.00,2.75,CMPS4175,ROUTING AND SWITCHING,B+,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,9.00,2.75,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,10.50,3.46,MATH1151,ALGEBRA,B+,3.00,10.50,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-2,1.00,1.00,4.00,2.85,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-2,3.00,3.00,10.50,2.85,CMPS1212,BASIC PC REPAIR,B+,3.00,10.50,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,3.00,3.00,3.44,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,D,3.00,3.00,1.00,REPEAT,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,3.00,11.25,3.44,MATH2201,CALCULUS II,A-,3.00,11.25,3.75,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-1,3.00,3.00,4.50,2.63,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,D+,3.00,4.50,1.50,REPEAT,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-2,3.00,3.00,7.50,2.67,CMPS2992,PROJECT,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-1,3.00,3.00,7.50,2.75,CMPS4191,ADVANCED WEB TECHNOLOGIES,C+,3.00,7.50,2.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-2,3.00,3.00,0.00,,CMPS4131,SOFTWARE ENGINEERING,F,3.00,0.00,0.00,REPEAT,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-1,3.00,3.00,12.00,3.25,ENGL3155,TECHNICAL WRITING,A,3.00,12.00,4.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2015-1,3.00,3.00,11.25,3.46,MATH1201,TRIGONOMETRY,A-,3.00,11.25,3.75,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,3.00,10.50,3.44,CMPS2151,WEB DEVELOPMENT,B+,3.00,10.50,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2016-1,3.00,3.00,10.50,3.44,CMPS2191,NETWORKING 1,B+,3.00,10.50,3.50,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2017-2,3.00,3.00,9.00,2.67,CMPS2252,OPERATING SYSTEMS,B,3.00,9.00,3.00,,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2018-2,3.00,3.00,3.00,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,D,3.00,3.00,1.00,REPEAT,3.01
6374,07/10/1995,M,8,Creole,"53,768",BELIZE,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,24/10/2020,19/06/2020,-,2019-2,3.00,3.00,11.25,3.29,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75,,3.01
6416,24/03/1997,M,13,Mestizo,"54,561",-,38,STANN CREEK,164,UNIVERSITY OF BELIZE,14/08/2017,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-1,3.00,3.00,9.00,3.20,ENGL3155,TECHNICAL WRITING,B,3.00,9.00,3.00,,3.36
6416,24/03/1997,M,13,Mestizo,"54,561",-,38,STANN CREEK,164,UNIVERSITY OF BELIZE,14/08/2017,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-1,3.00,3.00,9.00,3.20,MATH3151,LINEAR ALGEBRA,B,3.00,9.00,3.00,,3.36
6416,24/03/1997,M,13,Mestizo,"54,561",-,38,STANN CREEK,164,UNIVERSITY OF BELIZE,14/08/2017,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-2,3.00,3.00,11.25,3.15,CMPS3252,ALGORITHMS,A-,3.00,11.25,3.75,,3.36
